Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
12/04/2007,5.5058159828186035,9.25,94.41000366210938,34.81816864013672,35.55805587768555,264.8462829589844,19.630367279052734,4.701111793518066,340.8025817871094,33.82933807373047,16.674171447753906,66.20576477050781,17.290075302124023,30.789451599121094,38.490394592285156,24.282636642456055,7.3419928550720215,52.51306915283203,16.726839065551758,20.5861873626709
12/05/2007,5.6800432205200195,8.90999984741211,93.19000244140625,35.734642028808594,35.84782409667969,274.1219177246094,20.008991241455078,4.70785665512085,347.9508056640625,34.453155517578125,16.986547470092773,67.15567779541016,17.888086318969727,31.312482833862305,38.567352294921875,25.30522918701172,7.723217964172363,53.16725158691406,16.974245071411133,20.92459487915039
12/06/2007,5.8163042068481445,9.069999694824219,94.20999908447266,36.311405181884766,36.78395462036133,279.4920349121094,20.234716415405273,4.761814117431641,356.2945251464844,35.17018508911133,17.16738510131836,68.11186218261719,18.38753890991211,32.226051330566406,39.698753356933594,25.60162353515625,7.87938117980957,54.287296295166016,17.15097427368164,20.877592086791992
12/07/2007,5.949503421783447,9.050000190734863,94.30999755859375,35.84526443481445,36.375328063964844,279.1665954589844,19.987140655517578,4.761814117431641,356.1002502441406,35.12716293334961,17.045732498168945,67.5903091430664,18.223247528076172,32.13539123535156,39.78341293334961,25.586795806884766,7.780632019042969,52.760868072509766,16.99633026123047,21.29119873046875
12/10/2007,5.946744918823242,9.180000305175781,93.0199966430664,36.848636627197266,36.92512130737305,282.90948486328125,20.14005470275879,4.815772533416748,357.8686218261719,34.6826057434082,17.114891052246094,67.91943359375,18.25611114501953,33.06989288330078,41.84608459472656,25.757221221923828,7.865602016448975,54.2079963684082,16.744510650634766,21.3146915435791
12/11/2007,5.773129940032959,9.069999694824219,90.75,35.276405334472656,35.32030487060547,270.37921142578125,20.402185440063477,4.701111793518066,348.29449462890625,33.062129974365234,16.72299575805664,66.42926025390625,17.6975154876709,32.037757873535156,38.444217681884766,25.268169403076172,7.874789237976074,54.10887908935547,17.433734893798828,20.90108871459961
12/12/2007,5.8441691398620605,8.970000267028809,91.27999877929688,34.31251907348633,36.040985107421875,256.05865478515625,20.970117568969727,4.761814117431641,348.3692321777344,32.782493591308594,16.969995498657227,67.34818267822266,17.927520751953125,32.18421173095703,38.7674674987793,25.54233741760254,8.14577579498291,55.45689392089844,18.427797317504883,21.121984481811523
12/13/2007,5.873869895935059,8.84000015258789,92.4000015258789,34.01231002807617,36.2490234375,252.31582641601562,21.159435272216797,4.714601993560791,345.7291259765625,32.75382995605469,17.24661636352539,67.16810607910156,17.84865951538086,31.91224479675293,38.63663101196289,26.09808921813965,7.923013210296631,55.76416015625,18.467557907104492,21.159591674804688
12/14/2007,5.829776287078857,8.430000305175781,89.08000183105469,33.30913162231445,35.74380111694336,249.7935333251953,20.86090087890625,4.647153854370117,343.6917724609375,32.2375373840332,17.170875549316406,65.67178344726562,17.27692413330078,31.521692276000977,38.71359634399414,26.164779663085938,8.053918838500977,54.03949737548828,18.175966262817383,20.854087829589844
12/17/2007,5.646361827850342,7.949999809265137,85.08999633789062,32.945716857910156,35.11970901489258,250.36306762695312,20.351205825805664,4.586450576782227,333.365478515625,32.710792541503906,16.772396087646484,64.90184783935547,16.902339935302734,31.054458618164062,38.12095642089844,25.483055114746094,7.642839431762695,53.31593322753906,17.893207550048828,20.25718116760254
12/18/2007,5.602880954742432,7.679999828338623,86.88999938964844,32.7877082824707,35.75867462158203,247.18975830078125,20.49683952331543,4.59319543838501,335.41778564453125,33.09080505371094,16.80203628540039,66.00704956054688,17.027202606201172,30.61510467529297,36.99726867675781,25.742416381835938,7.838043212890625,53.960201263427734,17.937389373779297,20.59088706970215
12/19/2007,5.607167720794678,7.980000019073486,89.37999725341797,32.85881423950195,36.152435302734375,245.80654907226562,20.52596664428711,4.559471607208252,337.4202575683594,33.41558074951172,16.8448486328125,66.52239227294922,17.211212158203125,30.670888900756836,38.54426956176758,25.77945899963379,7.911534786224365,53.73222732543945,17.645797729492188,20.515682220458984
12/20/2007,5.732403755187988,7.96999979019165,90.58000183105469,32.71659469604492,36.33817672729492,243.20289611816406,20.591493606567383,4.579705238342285,343.5572509765625,33.50940704345703,16.8481388092041,67.577880859375,17.355783462524414,30.21759796142578,39.53712463378906,26.32037925720215,8.076879501342773,53.325843811035156,17.787172317504883,20.5955867767334
12/21/2007,5.937559604644775,7.789999961853027,91.26000213623047,33.119529724121094,36.53877639770508,246.05062866210938,20.82450294494629,4.579705238342285,347.044189453125,34.16617202758789,17.134653091430664,68.95008087158203,17.717226028442383,30.76155662536621,41.84608459472656,26.72052001953125,8.07458782196045,54.059322357177734,18.3261775970459,20.83058738708496
12/24/2007,6.087294101715088,7.769999980926514,91.01000213623047,33.4039421081543,37.01426696777344,252.07179260253906,20.911874771118164,4.552727222442627,349.056640625,34.11564636230469,17.23015594482422,69.3226089477539,17.94723892211914,31.263675689697266,42.30787658691406,27.105854034423828,8.216970443725586,54.15843963623047,18.335010528564453,21.05149269104004
12/26/2007,6.091886043548584,7.769999980926514,92.8499984741211,33.41975784301758,36.94740295410156,247.75941467285156,20.664308547973633,4.647153854370117,354.0927734375,34.635284423828125,17.378353118896484,69.26673126220703,18.039241790771484,31.34037971496582,42.330963134765625,27.12807846069336,8.327201843261719,55.45689392089844,18.688465118408203,21.197193145751953
12/27/2007,6.080249309539795,7.53000020980835,94.25,32.7561149597168,36.107852935791016,240.51780700683594,20.234716415405273,4.613430023193359,349.0616455078125,34.05069351196289,16.996339797973633,68.04976654052734,17.63180160522461,30.433786392211914,41.03794479370117,26.653839111328125,8.069993019104004,54.26747131347656,18.564762115478516,20.858789443969727
12/28/2007,6.118831634521484,7.320000171661377,94.44999694824219,32.4716796875,36.033565521240234,238.32086181640625,20.067243576049805,4.519002914428711,349.9532775878906,34.0290412902832,16.914005279541016,68.3540267944336,17.585792541503906,30.16876792907715,40.96099090576172,26.764986038208008,7.9896111488342285,53.821434020996094,18.750316619873047,20.971588134765625
12/31/2007,6.065246105194092,7.5,92.63999938964844,32.59807586669922,36.22673416137695,239.5414276123047,19.71045684814453,4.539237022399902,344.44891357421875,33.71147155761719,16.62420082092285,67.11846923828125,17.520076751708984,30.440750122070312,40.8763313293457,26.37966537475586,7.812779426574707,53.821434020996094,18.361526489257812,20.53449058532715
01/02/2008,5.966036796569824,7.139999866485596,96.25,32.04505920410156,35.01570129394531,235.31036376953125,19.32455825805664,4.451554775238037,341.315673828125,32.9175910949707,16.35086441040039,65.00118255615234,16.659189224243164,29.666889190673828,39.21387481689453,26.09808921813965,7.580831527709961,53.63311004638672,18.114116668701172,20.308895111083984
01/03/2008,5.968792915344238,6.769999980926514,95.20999908447266,31.839618682861328,36.53133773803711,235.3917236328125,19.47745704650879,4.350383281707764,341.3854064941406,32.58560562133789,16.35086441040039,65.131591796875,16.212318420410156,29.462881088256836,39.2061653137207,26.209238052368164,7.52112340927124,53.870994567871094,18.286415100097656,20.402889251708984
01/04/2008,5.513163089752197,6.25,88.79000091552734,31.48408317565918,35.773521423339844,229.7773895263672,19.01874351501465,4.13455057144165,327.2732849121094,30.586458206176758,15.435344696044922,62.79083251953125,14.897976875305176,28.7945499420166,37.943931579589844,25.475658416748047,6.8895792961120605,51.958003997802734,18.065521240234375,20.022174835205078
01/07/2008,5.43936824798584,6.079999923706055,88.81999969482422,31.52359390258789,36.26387023925781,229.94021606445312,19.026012420654297,4.154784202575684,323.41278076171875,29.756465911865234,14.934781074523926,62.1202507019043,15.03598403930664,29.08298110961914,37.18199157714844,25.64607810974121,6.177656173706055,53.623199462890625,18.304092407226562,20.37468719482422
01/08/2008,5.2437052726745605,6.0,87.87999725341797,30.346393585205078,34.919124603271484,220.8271484375,18.516324996948242,4.114315509796143,314.66058349609375,29.013103485107422,14.223435401916504,60.59288024902344,14.6285400390625,27.92923355102539,35.711952209472656,24.78652000427246,6.308556079864502,53.68267059326172,17.469858169555664,19.933198928833008
01/09/2008,5.493261337280273,5.53000020980835,85.22000122070312,30.607131958007812,35.50606155395508,223.67503356933594,19.10611915588379,4.094081401824951,325.3804016113281,29.698734283447266,14.635091781616211,61.0399169921875,14.950554847717285,28.32318878173828,36.950599670410156,25.520109176635742,6.634663105010986,56.68596649169922,17.398483276367188,20.16106605529785
01/10/2008,5.451005935668945,5.960000038146973,84.26000213623047,31.049558639526367,35.31290054321289,228.7196807861328,19.10611915588379,4.215487957000732,322.157470703125,30.03070640563965,14.931480407714844,62.03955841064453,14.812553405761719,29.075950622558594,37.47703170776367,25.438602447509766,6.496872425079346,55.93266296386719,17.576919555664062,20.626285552978516
01/11/2008,5.28779935836792,6.25,81.08000183105469,30.41751480102539,34.54764938354492,232.3811798095703,18.836706161499023,4.087336540222168,317.9333190917969,28.753280639648438,14.819510459899902,60.64250946044922,14.4511079788208,28.74530029296875,37.461544036865234,25.127376556396484,6.212104797363281,54.8126220703125,17.04158592224121,20.17530632019043
01/14/2008,5.474275588989258,6.409999847412109,82.87000274658203,30.986352920532227,35.01570129394531,236.44949340820312,19.14252281188965,4.16827392578125,325.6892395019531,29.222389221191406,15.191649436950684,63.90842056274414,15.167426109313965,29.097055435180664,37.856353759765625,25.483055114746094,6.6254777908325195,55.2586555480957,17.179882049560547,20.40791893005371
01/15/2008,5.176036357879639,6.119999885559082,80.23999786376953,29.927671432495117,33.43320083618164,219.1998748779297,18.8221435546875,4.0266337394714355,317.6344299316406,27.944955825805664,14.835980415344238,63.2254638671875,14.911127090454102,27.556377410888672,36.486106872558594,25.194068908691406,6.138614654541016,53.3060188293457,16.787294387817383,20.01864242553711
01/16/2008,4.888206481933594,6.570000171661377,80.3499984741211,30.567617416381836,33.500064849853516,213.50430297851562,18.312450408935547,3.9524407386779785,306.824951171875,28.601713180541992,14.602154731750488,63.10127258300781,13.064481735229492,29.14631462097168,36.68737030029297,24.623498916625977,5.445062160491943,52.08686065673828,16.894365310668945,20.08985710144043
01/17/2008,4.926480293273926,6.340000152587891,80.12000274658203,29.161304473876953,33.26232147216797,203.0894317626953,17.715383529663086,3.8849940299987793,299.27325439453125,26.667510986328125,14.160863876342773,62.772220611572266,12.703044891357422,28.168434143066406,35.03068542480469,24.53458023071289,5.350904941558838,50.66946029663086,16.64007568359375,19.420515060424805
01/18/2008,4.940872669219971,7.070000171661377,79.76000213623047,28.418638229370117,32.6796875,198.9397430419922,17.693552017211914,3.992910146713257,299.0042724609375,26.70359230041504,14.407859802246094,64.20023345947266,12.486181259155273,27.85185432434082,34.922298431396484,24.46047592163086,5.704570770263672,50.98664093017578,16.109207153320312,18.556533813476562
01/22/2008,4.765725612640381,6.829999923706055,78.4800033569336,29.540531158447266,33.65073013305664,198.53292846679688,17.096477508544922,3.9996538162231445,291.0839538574219,26.5953311920166,14.068659782409668,62.84669876098633,12.229883193969727,28.74530029296875,37.56991958618164,23.682422637939453,5.419801235198975,49.618804931640625,16.042287826538086,17.95839500427246
01/23/2008,4.258349418640137,7.559999942779541,73.97000122070312,32.05294418334961,34.532161712646484,214.48069763183594,17.4969482421875,4.24921178817749,273.28564453125,29.597686767578125,14.223435401916504,65.87664031982422,13.13019847869873,32.16435623168945,40.024009704589844,23.66019630432129,5.518551349639893,48.13202667236328,16.367952346801758,18.072328567504883
01/24/2008,4.152096748352051,7.579999923706055,77.66999816894531,31.52359390258789,34.054107666015625,222.3731689453125,18.2833251953125,4.222233295440674,286.17236328125,28.95535659790039,14.783287048339844,66.37957000732422,13.596790313720703,31.629697799682617,39.66014862060547,24.638317108154297,5.94111442565918,47.07145690917969,15.948601722717285,18.148286819458008
01/25/2008,3.9809298515319824,7.150000095367432,77.5999984741211,31.1917724609375,32.776790618896484,216.75888061523438,17.6207275390625,4.4380645751953125,282.1424560546875,27.396440505981445,14.40456771850586,64.89566802978516,13.14334774017334,30.7010555267334,37.8486213684082,24.408597946166992,5.729831695556641,46.27850341796875,15.730002403259277,17.925159454345703
01/28/2008,3.9809298515319824,7.460000038146973,75.81999969482422,32.55067825317383,33.98688507080078,224.97686767578125,17.54791831970215,4.498767852783203,276.951904296875,28.24085807800293,14.424327850341797,65.18124389648438,13.333921432495117,32.058815002441406,38.39054870605469,24.245582580566406,5.660934925079346,46.536216735839844,16.23858070373535,18.09131622314453
01/29/2008,4.0277791023254395,7.610000133514404,73.94999694824219,33.135337829589844,33.673152923583984,227.09242248535156,17.51879119873047,4.512258529663086,274.23211669921875,28.637802124023438,14.28601360321045,65.87664031982422,13.471927642822266,33.38141632080078,38.28989028930664,24.156660079956055,5.835473537445068,47.8544921875,16.903287887573242,18.376142501831055
01/30/2008,4.047375202178955,7.610000133514404,74.20999908447266,33.348655700683594,33.762779235839844,226.8482208251953,17.737232208251953,4.552727222442627,273.1112976074219,27.793392181396484,14.338705062866211,65.59723663330078,13.596790313720703,33.311073303222656,37.64733123779297,23.860261917114258,5.784950256347656,47.08136749267578,16.662389755249023,18.153032302856445
01/31/2008,4.144747734069824,7.590000152587891,77.69999694824219,34.881378173828125,34.74878692626953,231.8692626953125,17.839162826538086,4.47853422164917,281.09637451171875,29.33064842224121,14.397980690002441,66.5037612915039,13.866227149963379,33.346248626708984,38.19697952270508,24.156660079956055,5.647158145904541,47.08136749267578,17.170957565307617,18.433107376098633
02/01/2008,4.095449924468994,8.0,74.62999725341797,35.576622009277344,35.66007995605469,244.3804168701172,18.1595458984375,4.620174407958984,256.98675537109375,29.55438232421875,14.628507614135742,67.72691345214844,14.306530952453613,33.94423294067383,37.353153228759766,22.563507080078125,6.168468475341797,45.89194107055664,17.077274322509766,18.395137786865234
02/04/2008,4.031148433685303,7.920000076293945,73.94999694824219,34.78657531738281,34.92057418823242,240.51194763183594,17.344038009643555,4.5055131912231445,246.78997802734375,28.92649269104004,14.509953498840332,67.01290130615234,13.931944847106934,32.51610565185547,37.1828498840332,22.370851516723633,5.975559711456299,44.16727828979492,17.02374267578125,18.328664779663086
02/05/2008,3.9610278606414795,7.210000038146973,72.08999633789062,33.475074768066406,33.464012145996094,222.65045166015625,16.9362850189209,4.336894989013672,252.4537353515625,27.410886764526367,14.15428352355957,65.20610046386719,13.302523612976074,30.87693214416504,35.27069091796875,21.540922164916992,5.601226329803467,42.8985595703125,16.38579750061035,17.483675003051758
02/06/2008,3.735661745071411,6.739999771118164,68.48999786376953,33.44344711303711,33.688087463378906,221.58042907714844,16.80522346496582,4.255956172943115,249.91824340820312,27.172700881958008,13.88424015045166,64.56414794921875,13.1702880859375,30.757333755493164,34.79842758178711,21.13337516784668,5.582854747772217,42.44261169433594,16.23858070373535,17.42196273803711
02/07/2008,3.712390899658203,6.590000152587891,70.91000366210938,34.2651252746582,34.50229263305664,219.76962280273438,17.023662567138672,4.161530494689941,251.53219604492188,27.446964263916016,13.33756160736084,63.78501892089844,13.256237030029297,31.73521614074707,34.74423599243164,20.836977005004883,5.637969970703125,43.65186309814453,16.50624656677246,17.5406436920166
02/08/2008,3.8422207832336426,6.340000152587891,73.5,33.30913162231445,34.494808197021484,214.25477600097656,17.140161514282227,4.100827217102051,257.3802795410156,26.674724578857422,13.792030334472656,64.3647232055664,13.40169906616211,30.827674865722656,33.435909271240234,21.163015365600586,5.739019393920898,42.61111831665039,16.225196838378906,17.289045333862305
02/11/2008,3.963782548904419,6.28000020980835,75.19000244140625,33.2933464050293,34.53963088989258,212.44390869140625,17.125598907470703,4.309914588928223,259.60693359375,26.948976516723633,14.039018630981445,65.53018188476562,13.672772407531738,30.497034072875977,32.92498779296875,20.903669357299805,5.757390022277832,43.11661911010742,16.44824981689453,17.46468734741211
02/12/2008,3.823235034942627,6.409999847412109,74.44999694824219,33.83058166503906,34.95045471191406,215.736328125,17.060068130493164,4.357127666473389,258.0776672363281,28.118154525756836,14.121352195739746,66.39654541015625,13.818229675292969,30.468900680541992,33.06431579589844,20.999990463256836,5.970966815948486,43.275211334228516,16.7337646484375,17.830219268798828
02/13/2008,3.962251663208008,6.699999809265137,77.7300033569336,34.23353576660156,35.34634780883789,216.80638122558594,17.51879119873047,4.4380645751953125,266.3117980957031,28.1758975982666,14.506654739379883,67.57450103759766,14.02319049835205,31.024656295776367,33.466880798339844,21.459421157836914,6.205214023590088,44.415077209472656,17.251262664794922,18.352405548095703
02/14/2008,3.9028472900390625,6.53000020980835,75.80000305175781,33.372344970703125,34.263248443603516,211.86773681640625,17.13288116455078,4.357127666473389,265.1312255859375,27.252092361450195,14.24649715423584,66.14723205566406,13.527316093444824,29.976455688476562,32.99464416503906,21.11855697631836,5.192444801330566,44.484458923339844,16.880979537963867,18.04859161376953
02/15/2008,3.8161919116973877,6.449999809265137,72.95999908447266,33.73578643798828,34.5545539855957,209.72763061523438,16.96540641784668,4.350383281707764,263.8310852050781,27.194364547729492,14.447380065917969,66.1659164428711,13.295910835266113,30.426692962646484,32.76240921020508,21.059268951416016,5.114363670349121,44.385337829589844,16.898828506469727,17.95839500427246
02/19/2008,3.7411725521087646,6.5,72.08000183105469,33.712093353271484,33.53870391845703,208.41064453125,16.65959358215332,4.370617389678955,253.5247344970703,27.461402893066406,14.47372817993164,65.44291687011719,13.328964233398438,30.131200790405273,32.11984634399414,20.955127716064453,5.038578510284424,46.54612731933594,16.01106071472168,16.776355743408203
02/20/2008,3.7913906574249268,6.829999923706055,73.63999938964844,33.949100494384766,34.22591018676758,209.80999755859375,16.89259910583496,4.323403835296631,253.5496368408203,27.49026870727539,15.623061180114746,67.2192611694336,13.474422454833984,30.35633087158203,33.71461486816406,20.99233055114746,5.001835823059082,46.318153381347656,15.328506469726562,16.72888946533203
02/21/2008,3.7215776443481445,6.960000038146973,69.9000015258789,33.348655700683594,33.912166595458984,206.1882781982422,16.885318756103516,4.20199728012085,250.49110412597656,27.086105346679688,15.422165870666504,66.6458511352539,13.42153263092041,30.300045013427734,33.420448303222656,20.903064727783203,4.8893046379089355,46.16947555541992,15.377578735351562,16.785856246948242
02/22/2008,3.6578876972198486,6.710000038146973,72.08000183105469,33.656776428222656,34.43505096435547,206.76446533203125,17.183849334716797,4.215487957000732,252.95187377929688,27.728435516357422,15.609885215759277,67.35636138916016,13.104175567626953,30.905071258544922,34.210079193115234,20.59063148498535,5.125846862792969,46.3577995300293,15.605093002319336,17.184616088867188
02/25/2008,3.666461944580078,6.96999979019165,73.2699966430664,33.92538833618164,34.7861213684082,203.63665771484375,17.32947540283203,4.357127666473389,242.31175231933594,28.370765686035156,15.850298881530762,68.60911560058594,13.183511734008789,30.97542381286621,35.05392074584961,20.709659576416016,5.123549938201904,47.55713653564453,15.837075233459473,17.336523056030273
02/26/2008,3.64839506149292,7.130000114440918,71.69000244140625,33.7515869140625,34.80852508544922,205.3651580810547,17.526073455810547,4.397596836090088,231.22830200195312,28.55841064453125,16.20266342163086,71.2891845703125,13.679384231567383,30.757333755493164,34.7829475402832,21.111352920532227,5.1671833992004395,48.478939056396484,15.868306159973145,17.47418975830078
02/27/2008,3.7650582790374756,7.28000020980835,70.87000274658203,33.87800598144531,34.8608283996582,211.70310974121094,18.166826248168945,4.451554775238037,235.547119140625,28.79657554626465,16.117048263549805,72.58555603027344,13.732275009155273,31.242752075195312,35.51839828491211,21.02208137512207,5.247562885284424,49.21242141723633,15.703239440917969,17.274803161621094
02/28/2008,3.9778671264648438,7.019999980926514,67.8499984741211,32.7244987487793,34.48734664916992,205.8590850830078,17.95566749572754,4.465045928955078,236.80738830566406,28.399642944335938,15.988608360290527,71.82518768310547,13.547149658203125,29.856847763061523,34.372642517089844,20.776599884033203,5.050060749053955,48.4095573425293,16.042287826538086,17.649839401245117
02/29/2008,3.8281350135803223,7.210000038146973,64.47000122070312,31.397192001342773,32.769317626953125,195.15870666503906,17.75907325744629,4.404342174530029,234.7102508544922,26.819068908691406,15.73173713684082,70.96504211425781,13.203346252441406,28.597572326660156,32.6075553894043,20.233570098876953,4.912269115447998,46.793922424316406,15.538172721862793,17.241579055786133
03/03/2008,3.7273948192596436,6.760000228881836,62.43000030517578,30.95475959777832,32.99340057373047,190.05545043945312,17.766357421875,4.16827392578125,227.6566925048828,26.971866607666016,15.675747871398926,71.19568634033203,13.229798316955566,28.013652801513672,32.189510345458984,20.077350616455078,4.854855060577393,46.28841781616211,15.640782356262207,17.22734260559082
